id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-020-21-B,"{""question"": ""What is a standardised incidence rate?"", ""option_a"": ""The incidence rate that would have been estimated in the population studied if it had the same age and sex structure as the population chosen as the reference."", ""option_b"": ""The incidence rate that is adjusted for socioeconomic factors to make populations comparable."", ""option_c"": ""The incidence rate that is calculated by averaging the rates across different geographical regions."", ""option_d"": ""The incidence rate that is adjusted for environmental factors to make populations comparable."", ""correct_option"": ""A""}",Definition,What is a standardised incidence rate?,The incidence rate that would have been estimated in the population studied if it had the same age and sex structure as the population chosen as the reference.,The incidence rate that is adjusted for socioeconomic factors to make populations comparable.,The incidence rate that is calculated by averaging the rates across different geographical regions.,The incidence rate that is adjusted for environmental factors to make populations comparable.,a
OIC-267-33-A,"{""question"": ""Which of the following is the most appropriate initial treatment for acute symptomatic hypernatremia in adults?"", ""option_a"": ""Administering pure water intravenously to correct the sodium levels quickly."", ""option_b"": ""Correcting the blood volume by administering hypotonic saline at 4.5 g/L."", ""option_c"": ""Administering a 5% glucose solution intravenously to slowly correct the sodium levels."", ""option_d"": ""Prescribing a diuretic with pure water orally to avoid cerebral oedema."", ""correct_option"": ""b""}",Management,Which of the following is the most appropriate initial treatment for acute symptomatic hypernatremia in adults?,Administering pure water intravenously to correct the sodium levels quickly.,Correcting the blood volume by administering hypotonic saline at 4.5 g/L.,Administering a 5% glucose solution intravenously to slowly correct the sodium levels.,Prescribing a diuretic with pure water orally to avoid cerebral oedema.,b
OIC-027-35-A,"{""question"": ""What is a significant consequence of smoking during the first trimester of pregnancy?"", ""option_a"": ""A 50% increase in the risk of lower respiratory infections in the child"", ""option_b"": ""A significant increase in the risk of spontaneous miscarriage"", ""option_c"": ""A 30% increase in the risk of placenta previa"", ""option_d"": ""A significant increase in the risk of premature delivery"", ""correct_option"": ""B""}",Diagnosis,What is a significant consequence of smoking during the first trimester of pregnancy?,A 50% increase in the risk of lower respiratory infections in the child,A significant increase in the risk of spontaneous miscarriage,A 30% increase in the risk of placenta previa,A significant increase in the risk of premature delivery,b
OIC-330-16-A,"{""question"": ""Which of the following is a common side effect of nefopam?"", ""option_a"": ""Hepatotoxicity"", ""option_b"": ""Digestive ulcers"", ""option_c"": ""Anticholinergic effects"", ""option_d"": ""Neutropenia"", ""correct_option"": ""C""}",Management,Which of the following is a common side effect of nefopam?,Hepatotoxicity,Digestive ulcers,Anticholinergic effects,Neutropenia,c
OIC-161-04-B,"{""question"": ""Which imaging test is recommended for the initial management of a first episode of acute simple pyelonephritis?"", ""option_a"": ""Uro-CT scan"", ""option_b"": ""Urinary tract ultrasound scan"", ""option_c"": ""MRI"", ""option_d"": ""Retrograde cystography"", ""correct_option"": ""B""}",Complementary examinations,Which imaging test is recommended for the initial management of a first episode of acute simple pyelonephritis?,Uro-CT scan,Urinary tract ultrasound scan,MRI,Retrograde cystography,b
OIC-047-32-A,"{""question"": ""At what age is the third compulsory medical examination certificate (certificate no. 3) issued for infants and children?"", ""option_a"": ""At 12 months"", ""option_b"": ""At 16-18 months"", ""option_c"": ""At 24-25 months"", ""option_d"": ""At 3 years"", ""correct_option"": ""C""}",Definition,At what age is the third compulsory medical examination certificate (certificate no. 3) issued for infants and children?,At 12 months,At 16-18 months,At 24-25 months,At 3 years,c
OIC-217-02-B,"{""question"": ""Which of the following is a characteristic of a blood smear in mononucleosis syndrome?"", ""option_a"": ""Presence of blast cells"", ""option_b"": ""Abnormalities in other haematopoietic lineages"", ""option_c"": ""Activated mononuclear cells with large size and hyperbasophilic cytoplasm"", ""option_d"": ""Increased number of red blood cells"", ""correct_option"": ""C""}",Positive diagnosis,Which of the following is a characteristic of a blood smear in mononucleosis syndrome?,Presence of blast cells,Abnormalities in other haematopoietic lineages,Activated mononuclear cells with large size and hyperbasophilic cytoplasm,Increased number of red blood cells,c
OIC-226-17-B,"{""question"": ""Before stopping anticoagulant treatment for pulmonary embolism (PE), which complication should be detected?"", ""option_a"": ""Post-thrombotic syndrome"", ""option_b"": ""Recurrent deep vein thrombosis"", ""option_c"": ""Post-embolic pulmonary hypertension"", ""option_d"": ""Pulmonary edema"", ""correct_option"": ""C""}",,"Before stopping anticoagulant treatment for pulmonary embolism (PE), which complication should be detected?",Post-thrombotic syndrome,Recurrent deep vein thrombosis,Post-embolic pulmonary hypertension,Pulmonary edema,c
OIC-267-15-A,"{""question"": ""In the emergency treatment of severe hyperkalaemia, which of the following is the correct immediate action to limit hypoexcitability induced by hyperkalaemia?"", ""option_a"": ""Administer IV magnesium salts regardless of the presence of digitalis"", ""option_b"": ""Administer IV calcium salts unless digitalis is present, in which case use magnesium salts"", ""option_c"": ""Administer IV potassium salts to balance the electrolyte levels"", ""option_d"": ""Administer IV sodium salts to counteract the effects of hyperkalaemia"", ""correct_option"": ""B""}",Management,"In the emergency treatment of severe hyperkalaemia, which of the following is the correct immediate action to limit hypoexcitability induced by hyperkalaemia?",Administer IV magnesium salts regardless of the presence of digitalis,"Administer IV calcium salts unless digitalis is present, in which case use magnesium salts",Administer IV potassium salts to balance the electrolyte levels,Administer IV sodium salts to counteract the effects of hyperkalaemia,b
OIC-009-02-A,"{""question"": ""What is the primary focus of bioethics as it has evolved in recent decades?"", ""option_a"": ""The global ethic for the survival of human beings and the planet"", ""option_b"": ""The regulation of medical experimentation and organ transplants"", ""option_c"": ""The exploration of issues raised by the development and application of biomedical technologies"", ""option_d"": ""The dissemination of Western values and principles such as autonomy in healthcare"", ""correct_option"": ""C""}",Definition,What is the primary focus of bioethics as it has evolved in recent decades?,The global ethic for the survival of human beings and the planet,The regulation of medical experimentation and organ transplants,The exploration of issues raised by the development and application of biomedical technologies,The dissemination of Western values and principles such as autonomy in healthcare,c
OIC-351-08-A,"{""question"": ""Which type of hallucination is most commonly associated with non-psychiatric causes?"", ""option_a"": ""Auditory hallucinations"", ""option_b"": ""Tactile hallucinations"", ""option_c"": ""Visual hallucinations"", ""option_d"": ""Cenesthetic hallucinations"", ""correct_option"": ""C""}",Positive diagnosis,Which type of hallucination is most commonly associated with non-psychiatric causes?,Auditory hallucinations,Tactile hallucinations,Visual hallucinations,Cenesthetic hallucinations,c
OIC-164-08-A,"{""question"": ""Which virus is most commonly associated with infectious mononucleosis?"", ""option_a"": ""Cytomegalovirus (CMV)"", ""option_b"": ""Human Immunodeficiency Virus (HIV)"", ""option_c"": ""Epstein-Barr virus (EBV)"", ""option_d"": ""Toxoplasma gondii"", ""correct_option"": ""C""}",Etiologies,Which virus is most commonly associated with infectious mononucleosis?,Cytomegalovirus (CMV),Human Immunodeficiency Virus (HIV),Epstein-Barr virus (EBV),Toxoplasma gondii,c
OIC-183-07-B,"{""question"": ""In the risk assessment process, which of the following is the primary responsibility of the employer?"", ""option_a"": ""Conducting ergonomic studies of workstations"", ""option_b"": ""Measuring biological indicators of exposure"", ""option_c"": ""Hierarchisation des risques professionnels"", ""option_d"": ""Comparing measured exposures with exposure limit values"", ""correct_option"": ""C""}",Definition,"In the risk assessment process, which of the following is the primary responsibility of the employer?",Conducting ergonomic studies of workstations,Measuring biological indicators of exposure,Hierarchisation des risques professionnels,Comparing measured exposures with exposure limit values,c
OIC-022-02-B,"{""question"": ""In France, which of the following is responsible for coordinating a network of hospital care centres, diagnostic and research laboratories, and other partners with complementary expertise in the field of rare diseases?"", ""option_a"": ""Centres de r\u00e9f\u00e9rence maladies rares (CRMR)"", ""option_b"": ""Centres of competence (CCMR)"", ""option_c"": ""Rare disease health networks (FSMR)"", ""option_d"": ""Patient associations"", ""correct_option"": ""C""}",,"In France, which of the following is responsible for coordinating a network of hospital care centres, diagnostic and research laboratories, and other partners with complementary expertise in the field of rare diseases?",Centres de référence maladies rares (CRMR),Centres of competence (CCMR),Rare disease health networks (FSMR),Patient associations,c
