id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-076-05-A,"{""question"": ""According to ICD 11 criteria, what is the relationship between harmful use and dependence?"", ""option_a"": ""Harmful use and dependence are interchangeable terms."", ""option_b"": ""Harmful use requires the presence of at least three of the dependence criteria, while dependence requires the elimination of harmful use."", ""option_c"": ""Harmful use and dependence are mutually exclusive diagnoses, and one cannot be diagnosed without the other."", ""option_d"": ""The criteria for dependence include symptoms of craving, withdrawal, and tolerance, but not progressive abandonment of other activities."", ""correct_option"": ""B""}",Positive diagnosis,"According to ICD 11 criteria, what is the relationship between harmful use and dependence?",Harmful use and dependence are interchangeable terms.,"Harmful use requires the presence of at least three of the dependence criteria, while dependence requires the elimination of harmful use.","Harmful use and dependence are mutually exclusive diagnoses, and one cannot be diagnosed without the other.","The criteria for dependence include symptoms of craving, withdrawal, and tolerance, but not progressive abandonment of other activities.",b
OIC-328-05-A,"{""question"": ""What is the primary objective of orthotic treatment?"", ""option_a"": ""Rehabilitation"", ""option_b"": ""Stabilisation and correction"", ""option_c"": ""Pain management"", ""option_d"": ""Muscle strengthening"", ""correct_option"": ""B""}",Definition,What is the primary objective of orthotic treatment?,Rehabilitation,Stabilisation and correction,Pain management,Muscle strengthening,b
OIC-127-07-B,"{""question"": ""According to the context, which of the following investigations is NOT systematic in the 1st intention for diagnosing Benign Prostatic Hypertrophy (BPH)?"", ""option_a"": ""Creatinine level"", ""option_b"": ""Elevated creatinine level"", ""option_c"": ""Voiding schedule"", ""option_d"": ""Total PSA"", ""correct_option"": ""d""}",,"According to the context, which of the following investigations is NOT systematic in the 1st intention for diagnosing Benign Prostatic Hypertrophy (BPH)?",Creatinine level,Elevated creatinine level,Voiding schedule,Total PSA,d
OIC-019-06-B,"{""question"": ""What is the primary purpose of the Social Security Financing Act (LFSS)?"", ""option_a"": ""To determine the budget for the State's finance laws"", ""option_b"": ""To control social and health spending and set expenditure targets based on revenue forecasts"", ""option_c"": ""To authorise the collection of revenue for social security"", ""option_d"": ""To give Parliament the power to set social security revenues itself"", ""correct_option"": ""B""}",Definition,What is the primary purpose of the Social Security Financing Act (LFSS)?,To determine the budget for the State's finance laws,To control social and health spending and set expenditure targets based on revenue forecasts,To authorise the collection of revenue for social security,To give Parliament the power to set social security revenues itself,b
OIC-161-01-A,"{""question"": ""What is the definition of a simple urinary tract infection (UTI) in patients with no anatomical or functional abnormalities?"", ""option_a"": ""An infection of the renal pelvis and renal parenchyma"", ""option_b"": ""A pyretic infection of the bladder reservoir and mucosa"", ""option_c"": ""A UTI with severe sepsis or septic shock"", ""option_d"": ""A recurrent UTI with \u2265 4 episodes/year"", ""correct_option"": ""b""}",Definition,What is the definition of a simple urinary tract infection (UTI) in patients with no anatomical or functional abnormalities?,An infection of the renal pelvis and renal parenchyma,A pyretic infection of the bladder reservoir and mucosa,A UTI with severe sepsis or septic shock,A recurrent UTI with ≥ 4 episodes/year,b
OIC-037-01-A,"{""question"": ""What was the primary reason for penalizing abortion in France prior to the 1975 Veil law?"", ""option_a"": ""To protect the country's economy"", ""option_b"": ""To protect the country's demography"", ""option_c"": ""To protect the rights of minors"", ""option_d"": ""To protect the rights of women"", ""correct_option"": ""B""}",Definition,What was the primary reason for penalizing abortion in France prior to the 1975 Veil law?,To protect the country's economy,To protect the country's demography,To protect the rights of minors,To protect the rights of women,b
OIC-260-06-B,"{""question"": ""What is the typical cause of haematuria in imaging?"", ""option_a"": ""Kidney stones"", ""option_b"": ""Urothelial tumour"", ""option_c"": ""Renal cell carcinoma"", ""option_d"": ""Bladder polyp"", ""correct_option"": ""C""}",Multimedia content,What is the typical cause of haematuria in imaging?,Kidney stones,Urothelial tumour,Renal cell carcinoma,Bladder polyp,c
OIC-254-01-B,"{""question"": ""During pregnancy, the energy requirements increase by an average of"", ""option_a"": ""70 kcal/d in the 1st trimester, 260 kcal/d in the 2nd trimester, and 500 kcal/d in the 3rd trimester"", ""option_b"": ""70 kcal/d in the 1st trimester, 500 kcal/d in the 2nd trimester, and 260 kcal/d in the 3rd trimester"", ""option_c"": ""260 kcal/d in the 1st trimester, 500 kcal/d in the 2nd trimester, and 70 kcal/d in the 3rd trimester"", ""option_d"": ""70 kcal/d in the 1st trimester, 70 kcal/d in the 2nd trimester, and 500 kcal/d in the 3rd trimester"", ""correct_option"": ""A""}",Physiopathology,"During pregnancy, the energy requirements increase by an average of","70 kcal/d in the 1st trimester, 260 kcal/d in the 2nd trimester, and 500 kcal/d in the 3rd trimester","70 kcal/d in the 1st trimester, 500 kcal/d in the 2nd trimester, and 260 kcal/d in the 3rd trimester","260 kcal/d in the 1st trimester, 500 kcal/d in the 2nd trimester, and 70 kcal/d in the 3rd trimester","70 kcal/d in the 1st trimester, 70 kcal/d in the 2nd trimester, and 500 kcal/d in the 3rd trimester",a
OIC-342-11-A,"{""question"": ""What is the primary indication for an electrocardiogram (ECG) in a patient with syncope?"", ""option_a"": ""Lipid disorders"", ""option_b"": ""Hypertension"", ""option_c"": ""Cardiac arrhythmias"", ""option_d"": ""Cardiac ischemia"", ""correct_option"": ""C""}",,What is the primary indication for an electrocardiogram (ECG) in a patient with syncope?,Lipid disorders,Hypertension,Cardiac arrhythmias,Cardiac ischemia,c
OIC-020-33-A,"{""question"": ""What type of test performance measure does not depend on the prevalence of the disease in the population studied?"", ""option_a"": ""Positive predictive value (PPV)"", ""option_b"": ""Negative predictive value (NPV)"", ""option_c"": ""Positive likelihood ratio (PLR)"", ""option_d"": ""Sensitivity of a test (Se)"", ""correct_option"": ""D""}",,What type of test performance measure does not depend on the prevalence of the disease in the population studied?,Positive predictive value (PPV),Negative predictive value (NPV),Positive likelihood ratio (PLR),Sensitivity of a test (Se),d
OIC-102-11-A,"{""question"": ""In the case of recent diplopia, what is the most urgent step in neurological examination?"", ""option_a"": ""Performing a complete physical examination"", ""option_b"": ""Conducting a CT scan of the head"", ""option_c"": ""Ordering an MRI of the brain"", ""option_d"": ""Administering pain medication"", ""correct_option"": ""A""}",Identification of the emergency,"In the case of recent diplopia, what is the most urgent step in neurological examination?",Performing a complete physical examination,Conducting a CT scan of the head,Ordering an MRI of the brain,Administering pain medication,a
OIC-288-07-B,"{""question"": ""What is the main diagnostic challenge in cases of internal hemorrhoids?"", ""option_a"": ""Differentiating between hemorrhoids and other proctological conditions such as anal fissures or cancer"", ""option_b"": ""Identifying the cause of pain, such as cooking or touching/support"", ""option_c"": ""Avoiding confusion with symptoms of external hemorrhoidal thrombosis"", ""option_d"": ""Making a correct diagnosis of hemorrhoidal crisis vs. prostatic edema and bleeding"", ""correct_option"": ""A""}",Positive diagnosis,What is the main diagnostic challenge in cases of internal hemorrhoids?,Differentiating between hemorrhoids and other proctological conditions such as anal fissures or cancer,"Identifying the cause of pain, such as cooking or touching/support",Avoiding confusion with symptoms of external hemorrhoidal thrombosis,Making a correct diagnosis of hemorrhoidal crisis vs. prostatic edema and bleeding,a
OIC-027-37-A,"{""question"": ""What is the main complication of chronic and heavy alcohol consumption during pregnancy?"", ""option_a"": ""Fetal Alcohol Syndrome Disorder (FASD)"", ""option_b"": ""Fetal Alcohol Syndrome (FAS) with moderate growth retardation and facial dysmorphia"", ""option_c"": ""Fetal Alcohol Syndrome Disorder (FASD) with isolated drop in intelligence quotient (IQ) and behavioral problems"", ""option_d"": ""Fetal Alcohol Syndrome Disorder (FASD) with severe growth retardation and neurological malformations"", ""correct_option"": ""B""}",Diagnosis,What is the main complication of chronic and heavy alcohol consumption during pregnancy?,Fetal Alcohol Syndrome Disorder (FASD),Fetal Alcohol Syndrome (FAS) with moderate growth retardation and facial dysmorphia,Fetal Alcohol Syndrome Disorder (FASD) with isolated drop in intelligence quotient (IQ) and behavioral problems,Fetal Alcohol Syndrome Disorder (FASD) with severe growth retardation and neurological malformations,b
OIC-353-11-B,"{""question"": ""When assessing an older adult for suicidal risk, what is the next step after identifying a characteristic depressive episode?"", ""option_a"": ""To refer the individual to a specialist team for further assessment and management"", ""option_b"": ""To conduct a thorough search for comorbid psychiatric disorders, including a systematic review of the individual's medical history"", ""option_c"": ""To consider the possibility of physical pain or abuse as a contributing factor to the individual's behaviour"", ""option_d"": ""To immediately remove access to the means that could be used for self-harm"", ""correct_option"": ""b""}",Management,"When assessing an older adult for suicidal risk, what is the next step after identifying a characteristic depressive episode?",To refer the individual to a specialist team for further assessment and management,"To conduct a thorough search for comorbid psychiatric disorders, including a systematic review of the individual's medical history",To consider the possibility of physical pain or abuse as a contributing factor to the individual's behaviour,To immediately remove access to the means that could be used for self-harm,b
