id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-176-08-B,"{""question"": ""In cases of diarrhoea on return from a trip to a tropical zone, in cases of immunodepression and chronic diarrhoea"", ""option_a"": ""Testing for giardiasis may be requested in the event of persistent digestive problems (pain, bloating, frothy stools) in children or adults."", ""option_b"": ""Testing for intestinal amoebiasis is indicated in cases of bloody stools after a trip to an endemic area."", ""option_c"": ""Cryptosporidiosis testing must be specified (for immunocompromised patients or children)."", ""option_d"": ""Testing for anguillulosis is indicated in the event of a prolonged stay in an endemic area (migration), in the case of hypereosinophilia or in anticipation of immunosuppressive treatment."", ""correct_option"": ""option_b""}",Additional tests,"In cases of diarrhoea on return from a trip to a tropical zone, in cases of immunodepression and chronic diarrhoea","Testing for giardiasis may be requested in the event of persistent digestive problems (pain, bloating, frothy stools) in children or adults.",Testing for intestinal amoebiasis is indicated in cases of bloody stools after a trip to an endemic area.,Cryptosporidiosis testing must be specified (for immunocompromised patients or children).,"Testing for anguillulosis is indicated in the event of a prolonged stay in an endemic area (migration), in the case of hypereosinophilia or in anticipation of immunosuppressive treatment.",option_b
OIC-100-09-A,"{""question"": ""What is the primary treatment for primary headaches?"", ""option_a"": ""A. Medication"", ""option_b"": ""B. Rest"", ""option_c"": ""C. Medication and background treatment"", ""option_d"": ""D. No specific treatment"", ""correct_option"": ""C""}",Management,What is the primary treatment for primary headaches?,A. Medication,B. Rest,C. Medication and background treatment,D. No specific treatment,c
OIC-325-21-B,"{""question"": ""What is the primary goal of no-fault liability in medical law?"", ""option_a"": ""To establish fault-based liability"", ""option_b"": ""To provide a swift and free compensation for victims of medical accidents, regardless of fault"", ""option_c"": ""To establish a system of insurance-based liability"", ""option_d"": ""To provide a system of civil liability for medical malpractice"", ""correct_option"": ""option_b""}",,What is the primary goal of no-fault liability in medical law?,To establish fault-based liability,"To provide a swift and free compensation for victims of medical accidents, regardless of fault",To establish a system of insurance-based liability,To provide a system of civil liability for medical malpractice,option_b
OIC-156-11-B,"{""question"": ""What is the common complication of acute septic arthritis?"", ""option_a"": ""Joint destruction with functional sequelae"", ""option_b"": ""Abscesses of adjacent soft tissue"", ""option_c"": ""Sepsis, septic shock"", ""option_d"": ""Contiguous osteitis"", ""correct_option"": ""option_c""}",,What is the common complication of acute septic arthritis?,Joint destruction with functional sequelae,Abscesses of adjacent soft tissue,"Sepsis, septic shock",Contiguous osteitis,option_c
OIC-157-08-A,"{""question"": ""What are the exceptions to the rule that microbiological tests must be taken before the start of antibiotic therapy?"", ""option_a"": ""Purpura fulminans"", ""option_b"": ""Patients presenting with septic shock or bacterial meningitis whose microbiological sampling would delay the start of antibiotic therapy by more than one hour"", ""option_c"": ""Haemocultures"", ""option_d"": ""Purpura fulminans"", ""correct_option"": ""option_b""}",,What are the exceptions to the rule that microbiological tests must be taken before the start of antibiotic therapy?,Purpura fulminans,Patients presenting with septic shock or bacterial meningitis whose microbiological sampling would delay the start of antibiotic therapy by more than one hour,Haemocultures,Purpura fulminans,option_b
OIC-020-07-B,"{""question"": ""What is the primary purpose of sampling methods in health research?"", ""option_a"": ""To study a given population as a whole"", ""option_b"": ""To define sampling methods"", ""option_c"": ""To select a representative sample of the target population"", ""option_d"": ""To study a given population as a whole"", ""correct_option"": ""option_c""}",Definition,What is the primary purpose of sampling methods in health research?,To study a given population as a whole,To define sampling methods,To select a representative sample of the target population,To study a given population as a whole,option_c
OIC-074-16-A,"{""question"": ""What is the preferred route of administration for benzodiazepines in emergency situations?"", ""option_a"": ""IM (Intramuscular)"", ""option_b"": ""IV (Intravenous)"", ""option_c"": ""oral (Oral)"", ""option_d"": ""subcutaneous (Subcutaneous)"", ""correct_option"": ""IM (Intramuscular)""}",Management,What is the preferred route of administration for benzodiazepines in emergency situations?,IM (Intramuscular),IV (Intravenous),oral (Oral),subcutaneous (Subcutaneous),im (intramuscular)
OIC-330-13-A,"{""question"": ""What is the main therapeutic class of the drug that lowers cholesterol?"", ""option_a"": ""Statins"", ""option_b"": ""Ion exchange resins"", ""option_c"": ""Ezetimibe"", ""option_d"": ""PCK9 inhibitors"", ""correct_option"": ""Statins""}",Management,What is the main therapeutic class of the drug that lowers cholesterol?,Statins,Ion exchange resins,Ezetimibe,PCK9 inhibitors,statins
OIC-108-05-A,"{""question"": ""What is the main reason for a patient's mental confusion?"", ""option_a"": ""Neurocognitive disorders"", ""option_b"": ""Meningeal syndrome"", ""option_c"": ""Alcoholism or drug use"", ""option_d"": ""Dyskalaemia"", ""correct_option"": ""option_a""}",Positive diagnosis,What is the main reason for a patient's mental confusion?,Neurocognitive disorders,Meningeal syndrome,Alcoholism or drug use,Dyskalaemia,option_a
OIC-162-18-A,"{""question"": ""What is the recommended treatment for a probable gonococcal or chlamydial infection?"", ""option_a"": ""Ceftriaxone single dose IM or IV 1000 mg"", ""option_b"": ""Doxycycline 200 mg PO 7 days (or azithromycin 1g single dose)"", ""option_c"": ""Azithromycin 500 mg PO 3 days"", ""option_d"": ""Cefixime 500 mg PO 7 days"", ""correct_option"": ""option_a""}",,What is the recommended treatment for a probable gonococcal or chlamydial infection?,Ceftriaxone single dose IM or IV 1000 mg,Doxycycline 200 mg PO 7 days (or azithromycin 1g single dose),Azithromycin 500 mg PO 3 days,Cefixime 500 mg PO 7 days,option_a
OIC-161-04-B,"{""question"": ""What is the typical imaging test recommended for simple cystitis?"", ""option_a"": ""ultrasonography of the urinary tract with measurement of post-micturition residue"", ""option_b"": ""CT urography"", ""option_c"": ""urodynamic assessment"", ""option_d"": ""MRI"", ""correct_option"": ""option_a""}",Complementary examinations,What is the typical imaging test recommended for simple cystitis?,ultrasonography of the urinary tract with measurement of post-micturition residue,CT urography,urodynamic assessment,MRI,option_a
OIC-024-17-B,"{""question"": ""What is the primary long-term complication of gestational hypertension?"", ""option_a"": ""Hypertensive retinopathy"", ""option_b"": ""Cardiovascular disease"", ""option_c"": ""Renal failure"", ""option_d"": ""Hypertensive encephalopathy"", ""correct_option"": ""option_b""}",Positive diagnosis,What is the primary long-term complication of gestational hypertension?,Hypertensive retinopathy,Cardiovascular disease,Renal failure,Hypertensive encephalopathy,option_b
OIC-157-10-B,"{""question"": ""What is the typical indication for additional tests during bacteremia/fungemia?"", ""option_a"": ""Staphylococcus aureus: systematic echocardiography"", ""option_b"": ""Candida: systematic echocardiography and fundus examination"", ""option_c"": ""Enterobacteriaceae, enterococci: ECBU +/- abdominal imaging"", ""option_d"": ""Anaerobes: abdominal imaging"", ""correct_option"": ""option_b""}",Complementary examinations,What is the typical indication for additional tests during bacteremia/fungemia?,Staphylococcus aureus: systematic echocardiography,Candida: systematic echocardiography and fundus examination,"Enterobacteriaceae, enterococci: ECBU +/- abdominal imaging",Anaerobes: abdominal imaging,option_b
OIC-038-09-B,"{""question"": ""What is the most common cause of female infertility?"", ""option_a"": ""Tubo-peritoneal etiology"", ""option_b"": ""Endometriosis"", ""option_c"": ""Uterine or cervical pathology"", ""option_d"": ""Other (sexological disorders)"", ""correct_option"": ""Uterine or cervical pathology""}",Etiologies,What is the most common cause of female infertility?,Tubo-peritoneal etiology,Endometriosis,Uterine or cervical pathology,Other (sexological disorders),uterine or cervical pathology
OIC-112-01-A,"{""question"": ""What is the primary characteristic of autoimmune bullous dermatosis?"", ""option_a"": ""A bulla is typically sub-epidermal."", ""option_b"": ""Bullae are usually intra-epidermal."", ""option_c"": ""Autoimmune bullous dermatosis is characterized by cutaneous lesions, most often bullous, on the skin or mucous membranes."", ""option_d"": ""The subepidermal bulla is usually flaccid and fragile."", ""correct_option"": ""option_c""}",Definition,What is the primary characteristic of autoimmune bullous dermatosis?,A bulla is typically sub-epidermal.,Bullae are usually intra-epidermal.,"Autoimmune bullous dermatosis is characterized by cutaneous lesions, most often bullous, on the skin or mucous membranes.",The subepidermal bulla is usually flaccid and fragile.,option_c
