id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-019-13-B,"{'question': 'What is the primary difference between cash benefits and benefits in kind in health insurance?', 'option_a': 'Cash benefits are paid directly to healthcare providers, while benefits in kind are paid to patients.', 'option_b': 'Cash benefits are replacement income for employees off work, while benefits in kind reimburse healthcare costs.', 'option_c': 'Cash benefits cover all healthcare costs without co-payment, while benefits in kind require co-payments.', 'option_d': 'Cash benefits are only available for maternity cover, while benefits in kind are only for sickness risk.', 'correct_option': 'B'}",Definition,What is the primary difference between cash benefits and benefits in kind in health insurance?,"Cash benefits are paid directly to healthcare providers, while benefits in kind are paid to patients.","Cash benefits are replacement income for employees off work, while benefits in kind reimburse healthcare costs.","Cash benefits cover all healthcare costs without co-payment, while benefits in kind require co-payments.","Cash benefits are only available for maternity cover, while benefits in kind are only for sickness risk.",b
OIC-019-03-B,"{'question': ""What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?"", 'option_a': 'Education and unemployment', 'option_b': 'Old age and health', 'option_c': 'Housing and disability', 'option_d': 'Childcare and public safety', 'correct_option': 'B'}",Definition,What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?,Education and unemployment,Old age and health,Housing and disability,Childcare and public safety,b
OIC-019-02-A,"{'question': ""What is the primary focus of the 'Old Age-Survival Risk' category in France's social protection system?"", 'option_a': 'Providing unemployment compensation', 'option_b': 'Covering healthcare costs for illnesses', 'option_c': 'Offering pensions and care for dependency', 'option_d': 'Supporting childcare and family benefits', 'correct_option': 'C'}",Definition,What is the primary focus of the 'Old Age-Survival Risk' category in France's social protection system?,Providing unemployment compensation,Covering healthcare costs for illnesses,Offering pensions and care for dependency,Supporting childcare and family benefits,c
OIC-019-11-A,"{'question': ""What is the main role of the 'preferred doctor' in the coordinated care pathway?"", 'option_a': 'To provide emergency medical services.', 'option_b': 'To prescribe medications without any referrals.', 'option_c': 'To guide patients through the healthcare system and manage their medical records.', 'option_d': 'To offer free healthcare services to all patients.', 'correct_option': 'C'}",Definition,What is the main role of the 'preferred doctor' in the coordinated care pathway?,To provide emergency medical services.,To prescribe medications without any referrals.,To guide patients through the healthcare system and manage their medical records.,To offer free healthcare services to all patients.,c
OIC-019-06-B,"{'question': 'What is the primary purpose of the Social Security Financing Act (LFSS)?', 'option_a': 'To authorize the collection of social security revenues', 'option_b': ""To determine the State's budget"", 'option_c': 'To set expenditure targets for social security based on revenue forecasts', 'option_d': 'To limit social security expenditures', 'correct_option': 'C'}",Definition,What is the primary purpose of the Social Security Financing Act (LFSS)?,To authorize the collection of social security revenues,To determine the State's budget,To set expenditure targets for social security based on revenue forecasts,To limit social security expenditures,c
OIC-019-09-A,"{'question': ""What is the main mission of the Caisse Nationale d'Assurance Maladie (CNAM) under the General Social Security System?"", 'option_a': 'To manage regional health agencies', 'option_b': 'To pay for the care provided to insured persons', 'option_c': 'To set medical education standards', 'option_d': 'To control pharmaceutical companies', 'correct_option': 'B'}",Definition,What is the main mission of the Caisse Nationale d'Assurance Maladie (CNAM) under the General Social Security System?,To manage regional health agencies,To pay for the care provided to insured persons,To set medical education standards,To control pharmaceutical companies,b
OIC-019-01-A,"{'question': 'Which of the following approaches to social protection provides benefits without means-testing and is identical for everyone?', 'option_a': 'Compulsory Social Insurance', 'option_b': 'Social Assistance Logic', 'option_c': 'Logic of Universal Protection', 'option_d': 'Individual Protection Logic', 'correct_option': 'C'}",Definition,Which of the following approaches to social protection provides benefits without means-testing and is identical for everyone?,Compulsory Social Insurance,Social Assistance Logic,Logic of Universal Protection,Individual Protection Logic,c
OIC-349-01-A,"{'question': 'Which of the following is true about acute soft tissue infections of the hand?', 'option_a': 'Abscesses are specific to the hand and its anatomy.', 'option_b': 'Panaris can occur at any level of the body.', 'option_c': 'Phlegmon is specific to the finger sheaths.', 'option_d': 'All acute soft tissue infections occur only in the hand.', 'correct_option': 'C'}",Definition,Which of the following is true about acute soft tissue infections of the hand?,Abscesses are specific to the hand and its anatomy.,Panaris can occur at any level of the body.,Phlegmon is specific to the finger sheaths.,All acute soft tissue infections occur only in the hand.,c
OIC-349-12-A,"{'question': 'What is the primary management approach for a collected abscess?', 'option_a': 'Prescribe antibiotics immediately', 'option_b': 'Apply antiseptic solution and wait', 'option_c': 'Perform surgical incision and drainage', 'option_d': 'Use Dakin ® for local care', 'correct_option': 'C'}",Management,What is the primary management approach for a collected abscess?,Prescribe antibiotics immediately,Apply antiseptic solution and wait,Perform surgical incision and drainage,Use Dakin ® for local care,c
OIC-349-10-A,"{'question': 'What clinical presentation suggests a diagnosis of phlegmon of the sheaths?', 'option_a': 'Swollen finger with pain on passive extension', 'option_b': 'Pain with a vicious attitude of the finger', 'option_c': 'Pain only when the finger is in a relaxed state', 'option_d': 'Pain in the absence of swelling or warmth', 'correct_option': 'A'}",Positive diagnosis,What clinical presentation suggests a diagnosis of phlegmon of the sheaths?,Swollen finger with pain on passive extension,Pain with a vicious attitude of the finger,Pain only when the finger is in a relaxed state,Pain in the absence of swelling or warmth,a
OIC-349-03-A,"{'question': 'Which bacterium is most often responsible for acute soft tissue infections such as abscesses and panaris?', 'option_a': 'Escherichia coli', 'option_b': 'Staphylococcus aureus', 'option_c': 'Streptococcus pyogenes', 'option_d': 'Pseudomonas aeruginosa', 'correct_option': 'B'}",Epidemiology,Which bacterium is most often responsible for acute soft tissue infections such as abscesses and panaris?,Escherichia coli,Staphylococcus aureus,Streptococcus pyogenes,Pseudomonas aeruginosa,b
OIC-349-09-A,"{'question': 'Which of the following is a key clinical feature of a subcutaneous abscess?', 'option_a': 'Presence of a fluctuating area indicating purulent collection', 'option_b': 'Involvement of periungual and pulpal areas', 'option_c': 'Requirement of imaging tests for diagnosis', 'option_d': 'Absence of fever and lymphadenopathy', 'correct_option': 'A'}",Positive diagnosis,Which of the following is a key clinical feature of a subcutaneous abscess?,Presence of a fluctuating area indicating purulent collection,Involvement of periungual and pulpal areas,Requirement of imaging tests for diagnosis,Absence of fever and lymphadenopathy,a
OIC-349-13-A,"{'question': 'What is a key component of the surgical management of a phlegmon of the sheaths?', 'option_a': 'Excision of the portal of entry', 'option_b': 'Immediate application of a cast', 'option_c': 'Avoidance of bacteriological sampling', 'option_d': 'Use of cold compresses to reduce swelling', 'correct_option': 'A'}",,What is a key component of the surgical management of a phlegmon of the sheaths?,Excision of the portal of entry,Immediate application of a cast,Avoidance of bacteriological sampling,Use of cold compresses to reduce swelling,a
OIC-349-02-A,"{'question': 'Which of the following best describes an abscess?', 'option_a': 'Acute infection of the soft parts of a finger.', 'option_b': 'Localized accumulation of pus in a cavity due to infection.', 'option_c': 'Infection of the sheath space of flexor tendons in the hand.', 'option_d': 'Superficial infection centered on a hair on the back of a phalanx.', 'correct_option': 'B'}",Definition,Which of the following best describes an abscess?,Acute infection of the soft parts of a finger.,Localized accumulation of pus in a cavity due to infection.,Infection of the sheath space of flexor tendons in the hand.,Superficial infection centered on a hair on the back of a phalanx.,b
OIC-349-11-A,"{'question': 'Which of the following is an indication for hospitalisation in cases of acute soft tissue infection?', 'option_a': 'Mild fever without other symptoms', 'option_b': 'Collected abscess', 'option_c': 'Localized redness without swelling', 'option_d': 'Minor cut with no exposure of deeper structures', 'correct_option': 'B'}",Identification of the emergency,Which of the following is an indication for hospitalisation in cases of acute soft tissue infection?,Mild fever without other symptoms,Collected abscess,Localized redness without swelling,Minor cut with no exposure of deeper structures,b
OIC-349-04-B,"{'question': 'What is the most common germ found in cat and dog bite infections?', 'option_a': 'Staphylococcus aureus', 'option_b': 'Pasteurella multocida', 'option_c': 'Escherichia coli', 'option_d': 'Streptococcus pyogenes', 'correct_option': 'B'}",Epidemiology,What is the most common germ found in cat and dog bite infections?,Staphylococcus aureus,Pasteurella multocida,Escherichia coli,Streptococcus pyogenes,b
