id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-019-13-B,"{'question': 'What is the primary difference between cash benefits and benefits in kind in health insurance?', 'option_a': 'Cash benefits are paid directly to healthcare providers.', 'option_b': 'Benefits in kind are a form of replacement income for employees.', 'option_c': 'Cash benefits provide replacement income, while benefits in kind cover healthcare costs.', 'option_d': 'Benefits in kind are only available for maternity cover.', 'correct_option': 'C'}",Definition,What is the primary difference between cash benefits and benefits in kind in health insurance?,Cash benefits are paid directly to healthcare providers.,Benefits in kind are a form of replacement income for employees.,"Cash benefits provide replacement income, while benefits in kind cover healthcare costs.",Benefits in kind are only available for maternity cover.,c
OIC-019-03-B,"{'question': ""What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?"", 'option_a': 'Old age and health', 'option_b': 'Unemployment and education', 'option_c': 'Housing and transportation', 'option_d': 'Defense and infrastructure', 'correct_option': 'A'}",Definition,What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?,Old age and health,Unemployment and education,Housing and transportation,Defense and infrastructure,a
OIC-019-02-A,"{'question': ""What is the primary focus of the Old Age-Survival Risk category in France's social protection system?"", 'option_a': 'Providing unemployment compensation', 'option_b': 'Offering childcare subsidies', 'option_c': 'Ensuring pensions and care for dependency', 'option_d': 'Covering healthcare costs for illnesses', 'correct_option': 'C'}",Definition,What is the primary focus of the Old Age-Survival Risk category in France's social protection system?,Providing unemployment compensation,Offering childcare subsidies,Ensuring pensions and care for dependency,Covering healthcare costs for illnesses,c
OIC-019-11-A,"{'question': ""What is the main role of the 'preferred doctor' in the coordinated care pathway?"", 'option_a': 'To provide emergency care services.', 'option_b': ""To manage and update the patient's medical file."", 'option_c': 'To perform all specialist treatments personally.', 'option_d': 'To increase patient out-of-pocket expenses.', 'correct_option': 'B'}",Definition,What is the main role of the 'preferred doctor' in the coordinated care pathway?,To provide emergency care services.,To manage and update the patient's medical file.,To perform all specialist treatments personally.,To increase patient out-of-pocket expenses.,b
OIC-019-06-B,"{'question': 'What is the primary purpose of the Social Security Financing Act (LFSS)?', 'option_a': 'To authorize the collection of social security revenues.', 'option_b': ""To set the State's annual budget."", 'option_c': 'To establish financial equilibrium and set expenditure targets for social security.', 'option_d': 'To limit social security expenditures.', 'correct_option': 'C'}",Definition,What is the primary purpose of the Social Security Financing Act (LFSS)?,To authorize the collection of social security revenues.,To set the State's annual budget.,To establish financial equilibrium and set expenditure targets for social security.,To limit social security expenditures.,c
OIC-019-09-A,"{'question': ""What is the main mission of the Caisse Nationale d'Assurance Maladie (CNAM) under the general social security system?"", 'option_a': 'To provide free healthcare to all citizens.', 'option_b': 'To pay for the care provided to insured persons.', 'option_c': 'To manage private health insurance plans.', 'option_d': 'To set up hospitals and healthcare facilities.', 'correct_option': 'B'}",Definition,What is the main mission of the Caisse Nationale d'Assurance Maladie (CNAM) under the general social security system?,To provide free healthcare to all citizens.,To pay for the care provided to insured persons.,To manage private health insurance plans.,To set up hospitals and healthcare facilities.,b
OIC-019-01-A,"{'question': 'Which of the following approaches to social protection is based on contributions and benefits reserved for those who pay them?', 'option_a': 'Compulsory Social Insurance', 'option_b': 'Social Assistance', 'option_c': 'Universal Protection', 'option_d': 'Individual Protection', 'correct_option': 'A'}",Definition,Which of the following approaches to social protection is based on contributions and benefits reserved for those who pay them?,Compulsory Social Insurance,Social Assistance,Universal Protection,Individual Protection,a
OIC-349-01-A,"{'question': 'Which of the following is true about acute soft tissue infections of the hand?', 'option_a': 'Abscesses are specific to the hand and its anatomy.', 'option_b': 'Panaris can occur at any level of the body.', 'option_c': 'Phlegmons of the finger sheaths are specific to the hand.', 'option_d': 'All soft tissue infections are specific to the hand.', 'correct_option': 'C'}",Definition,Which of the following is true about acute soft tissue infections of the hand?,Abscesses are specific to the hand and its anatomy.,Panaris can occur at any level of the body.,Phlegmons of the finger sheaths are specific to the hand.,All soft tissue infections are specific to the hand.,c
OIC-349-12-A,"{'question': 'What is the primary management approach for a collected abscess?', 'option_a': 'Antibiotic therapy', 'option_b': 'Surgical intervention', 'option_c': 'Topical antiseptics', 'option_d': 'Daily dressing changes', 'correct_option': 'B'}",Management,What is the primary management approach for a collected abscess?,Antibiotic therapy,Surgical intervention,Topical antiseptics,Daily dressing changes,b
OIC-349-10-A,"{'question': 'What clinical sign suggests a phlegmon of the sheaths?', 'option_a': 'Pain on passive extension of the finger', 'option_b': 'Swelling without pain', 'option_c': 'Pain only when the finger is actively moved', 'option_d': 'No pain but visible redness', 'correct_option': 'A'}",Positive diagnosis,What clinical sign suggests a phlegmon of the sheaths?,Pain on passive extension of the finger,Swelling without pain,Pain only when the finger is actively moved,No pain but visible redness,a
OIC-349-03-A,"{'question': 'Which bacterium is most often responsible for acute soft tissue infections such as abscesses and phlegmons?', 'option_a': 'Staphylococcus aureus', 'option_b': 'Escherichia coli', 'option_c': 'Streptococcus pneumoniae', 'option_d': 'Pseudomonas aeruginosa', 'correct_option': 'A'}",Epidemiology,Which bacterium is most often responsible for acute soft tissue infections such as abscesses and phlegmons?,Staphylococcus aureus,Escherichia coli,Streptococcus pneumoniae,Pseudomonas aeruginosa,a
OIC-349-09-A,"{'question': 'What is a key characteristic of a subcutaneous abscess?', 'option_a': 'It always requires imaging tests for diagnosis.', 'option_b': 'It is characterized by a fluctuating purulent collection.', 'option_c': 'It primarily affects the nail and pulp.', 'option_d': 'It is always accompanied by fever and lymphadenopathy.', 'correct_option': 'B'}",Positive diagnosis,What is a key characteristic of a subcutaneous abscess?,It always requires imaging tests for diagnosis.,It is characterized by a fluctuating purulent collection.,It primarily affects the nail and pulp.,It is always accompanied by fever and lymphadenopathy.,b
OIC-349-13-A,"{'question': 'What is the primary reason for hospitalization in a specialized facility for a phlegmon of the sheaths?', 'option_a': 'To perform systematic surgical management and prevent functional loss.', 'option_b': 'To provide long-term antibiotic therapy.', 'option_c': ""To monitor the patient's vital signs closely."", 'option_d': 'To ensure the patient receives adequate pain management.', 'correct_option': 'A'}",,What is the primary reason for hospitalization in a specialized facility for a phlegmon of the sheaths?,To perform systematic surgical management and prevent functional loss.,To provide long-term antibiotic therapy.,To monitor the patient's vital signs closely.,To ensure the patient receives adequate pain management.,a
OIC-349-02-A,"{'question': 'What is the primary characteristic of an abscess?', 'option_a': 'Localized accumulation of pus in a cavity', 'option_b': 'Acute infection of the soft parts of a finger', 'option_c': 'Infection of the sheath space of flexor tendons', 'option_d': 'Superficial infection centered on a hair', 'correct_option': 'A'}",Definition,What is the primary characteristic of an abscess?,Localized accumulation of pus in a cavity,Acute infection of the soft parts of a finger,Infection of the sheath space of flexor tendons,Superficial infection centered on a hair,a
OIC-349-11-A,"{'question': 'Which of the following is a clinical criterion for the severity of an acute soft tissue infection?', 'option_a': 'Presence of a collected abscess', 'option_b': 'Marked general signs like fever and hypotension', 'option_c': 'Necrotising fasciitis', 'option_d': 'Sheath phlegmon', 'correct_option': 'B'}",Identification of the emergency,Which of the following is a clinical criterion for the severity of an acute soft tissue infection?,Presence of a collected abscess,Marked general signs like fever and hypotension,Necrotising fasciitis,Sheath phlegmon,b
OIC-349-04-B,"{'question': 'What is the most common bacterium found in cat and dog bite infections?', 'option_a': 'Staphylococcus aureus', 'option_b': 'Pasteurella multocida', 'option_c': 'Escherichia coli', 'option_d': 'Streptococcus pyogenes', 'correct_option': 'B'}",Epidemiology,What is the most common bacterium found in cat and dog bite infections?,Staphylococcus aureus,Pasteurella multocida,Escherichia coli,Streptococcus pyogenes,b
OIC-349-07-B,"{'question': 'What characterizes the Collected Phase in the development of an acute soft tissue infection?', 'option_a': 'Asymptomatic germ multiplication', 'option_b': 'Local inflammatory signs without night pain', 'option_c': 'Circumscribed area with pulsating, sleepless pain', 'option_d': 'Fistulisation and spread of infection', 'correct_option': 'C'}",Physiopathology,What characterizes the Collected Phase in the development of an acute soft tissue infection?,Asymptomatic germ multiplication,Local inflammatory signs without night pain,"Circumscribed area with pulsating, sleepless pain",Fistulisation and spread of infection,c
OIC-349-05-B,"{'question': 'What is the most frequent mode of contamination for acute soft tissue infections?', 'option_a': 'Direct inoculation through a wound or trauma', 'option_b': 'Airborne transmission', 'option_c': 'Contamination through water', 'option_d': 'Indirect contact with surfaces', 'correct_option': 'A'}",Physiopathology,What is the most frequent mode of contamination for acute soft tissue infections?,Direct inoculation through a wound or trauma,Airborne transmission,Contamination through water,Indirect contact with surfaces,a
