id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-019-13-B,"{'question': 'What is a benefit in kind within health insurance?', 'option_a': 'A replacement income provided during sick leave.', 'option_b': 'A reimbursement of healthcare costs due to illness or maternity.', 'option_c': 'A death benefit paid to beneficiaries under certain conditions.', 'option_d': 'A fixed contribution payable for each consultation.', 'correct_option': 'B'}",Definition,What is a benefit in kind within health insurance?,A replacement income provided during sick leave.,A reimbursement of healthcare costs due to illness or maternity.,A death benefit paid to beneficiaries under certain conditions.,A fixed contribution payable for each consultation.,b
OIC-019-03-B,"{'question': ""What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?"", 'option_a': 'Education and unemployment', 'option_b': 'Old age and health', 'option_c': 'Housing and transportation', 'option_d': 'Environment and technology', 'correct_option': 'B'}",Definition,What were the two main social risks accounting for the largest financial burden in France's social protection expenditure in 2020?,Education and unemployment,Old age and health,Housing and transportation,Environment and technology,b
OIC-019-02-A,"{'question': 'What is the primary focus of the Old Age-Survival Risk category in the French social protection system?', 'option_a': 'Providing unemployment benefits', 'option_b': 'Offering childcare subsidies', 'option_c': 'Ensuring pensions and old-age benefits', 'option_d': 'Supporting healthcare and disability services', 'correct_option': 'C'}",Definition,What is the primary focus of the Old Age-Survival Risk category in the French social protection system?,Providing unemployment benefits,Offering childcare subsidies,Ensuring pensions and old-age benefits,Supporting healthcare and disability services,c
OIC-019-11-A,"{'question': ""What is the main role of the 'preferred doctor' in the coordinated care pathway?"", 'option_a': 'To provide occasional emergency care', 'option_b': ""To manage and update the patient's medical file"", 'option_c': 'To prescribe medications without restrictions', 'option_d': 'To replace all specialists for every health condition', 'correct_option': 'B'}",Definition,What is the main role of the 'preferred doctor' in the coordinated care pathway?,To provide occasional emergency care,To manage and update the patient's medical file,To prescribe medications without restrictions,To replace all specialists for every health condition,b
OIC-019-06-B,"{'question': 'What is the main purpose of the Social Security Financing Act (LFSS)?', 'option_a': 'To authorize the collection of social security revenue.', 'option_b': 'To set the State budget and control all government spending.', 'option_c': 'To establish financial equilibrium and set expenditure targets for social security.', 'option_d': 'To give Parliament unlimited control over social security revenues.', 'correct_option': 'C'}",Definition,What is the main purpose of the Social Security Financing Act (LFSS)?,To authorize the collection of social security revenue.,To set the State budget and control all government spending.,To establish financial equilibrium and set expenditure targets for social security.,To give Parliament unlimited control over social security revenues.,c
OIC-019-09-A,"{'question': ""What is one of the main missions of the Caisse Nationale d'Assurance Maladie (CNAM) under the General Social Security System?"", 'option_a': 'To manage private health insurance plans.', 'option_b': 'To pay for the care provided to insured persons.', 'option_c': 'To provide direct medical services to patients.', 'option_d': 'To set up hospitals in rural areas.', 'correct_option': 'B'}",Definition,What is one of the main missions of the Caisse Nationale d'Assurance Maladie (CNAM) under the General Social Security System?,To manage private health insurance plans.,To pay for the care provided to insured persons.,To provide direct medical services to patients.,To set up hospitals in rural areas.,b
OIC-019-01-A,"{'question': 'What is the primary characteristic of the social assistance logic in social protection?', 'option_a': 'It requires individuals to pay contributions to receive benefits.', 'option_b': 'It provides benefits without means-testing and is identical for everyone.', 'option_c': 'It allows solidarity to combat poverty and provides a minimum income.', 'option_d': 'It is based on individual savings and private insurance.', 'correct_option': 'C'}",Definition,What is the primary characteristic of the social assistance logic in social protection?,It requires individuals to pay contributions to receive benefits.,It provides benefits without means-testing and is identical for everyone.,It allows solidarity to combat poverty and provides a minimum income.,It is based on individual savings and private insurance.,c
OIC-349-01-A,"{'question': 'Which of the following soft tissue infections is not specific to the hand and can occur at any level?', 'option_a': 'Panaris', 'option_b': 'Phlegmon', 'option_c': 'Abscess', 'option_d': 'Sheath infection', 'correct_option': 'C'}",Definition,Which of the following soft tissue infections is not specific to the hand and can occur at any level?,Panaris,Phlegmon,Abscess,Sheath infection,c
OIC-349-12-A,"{'question': 'What is the primary management strategy for a collected abscess?', 'option_a': 'Prescribe antibiotics immediately.', 'option_b': 'Apply antiseptic solution and monitor.', 'option_c': 'Perform surgical intervention.', 'option_d': 'Use Dakin® for local care.', 'correct_option': 'C'}",Management,What is the primary management strategy for a collected abscess?,Prescribe antibiotics immediately.,Apply antiseptic solution and monitor.,Perform surgical intervention.,Use Dakin® for local care.,c
OIC-349-10-A,"{'question': 'Which symptom is a key indicator for diagnosing a phlegmon of the sheaths?', 'option_a': 'Swollen finger with pain on passive extension', 'option_b': 'Swollen finger with pain on active extension', 'option_c': 'Swollen finger with no pain', 'option_d': 'Swollen finger with pain on passive flexion', 'correct_option': 'A'}",Positive diagnosis,Which symptom is a key indicator for diagnosing a phlegmon of the sheaths?,Swollen finger with pain on passive extension,Swollen finger with pain on active extension,Swollen finger with no pain,Swollen finger with pain on passive flexion,a
OIC-349-03-A,"{'question': 'Which bacterium is most often responsible for acute soft tissue infections such as abscesses and phlegmon of the sheaths?', 'option_a': 'Streptococcus pyogenes', 'option_b': 'Escherichia coli', 'option_c': 'Staphylococcus aureus', 'option_d': 'Pseudomonas aeruginosa', 'correct_option': 'C'}",Epidemiology,Which bacterium is most often responsible for acute soft tissue infections such as abscesses and phlegmon of the sheaths?,Streptococcus pyogenes,Escherichia coli,Staphylococcus aureus,Pseudomonas aeruginosa,c
OIC-349-09-A,"{'question': 'What is a key feature of a subcutaneous abscess?', 'option_a': 'It is always accompanied by fever.', 'option_b': 'It requires imaging tests for diagnosis.', 'option_c': 'It presents as cellulitis with a fluctuating purulent collection.', 'option_d': 'It only occurs on the dorsal surface of the hand.', 'correct_option': 'C'}",Positive diagnosis,What is a key feature of a subcutaneous abscess?,It is always accompanied by fever.,It requires imaging tests for diagnosis.,It presents as cellulitis with a fluctuating purulent collection.,It only occurs on the dorsal surface of the hand.,c
OIC-349-13-A,"{'question': 'What is the primary reason for hospitalization in cases of phlegmon of the sheaths?', 'option_a': 'Risk of infection spreading to the whole body', 'option_b': 'Risk to the functional prognosis of the hand', 'option_c': 'To administer high doses of oral antibiotics', 'option_d': 'To ensure complete immobilization of the hand', 'correct_option': 'B'}",,What is the primary reason for hospitalization in cases of phlegmon of the sheaths?,Risk of infection spreading to the whole body,Risk to the functional prognosis of the hand,To administer high doses of oral antibiotics,To ensure complete immobilization of the hand,b
OIC-349-02-A,"{'question': 'What is the primary characteristic of an abscess?', 'option_a': 'Infection of the flexor tendon sheath', 'option_b': 'Accumulation of pus with tissue walls', 'option_c': 'Superficial infection centered on a hair', 'option_d': ""Acute infection of the finger's soft parts"", 'correct_option': 'B'}",Definition,What is the primary characteristic of an abscess?,Infection of the flexor tendon sheath,Accumulation of pus with tissue walls,Superficial infection centered on a hair,Acute infection of the finger's soft parts,b
OIC-349-11-A,"{'question': 'What is a key clinical criterion indicating the severity of an acute soft tissue infection?', 'option_a': 'Presence of a fever alone', 'option_b': 'Exposure of bone or tendon structures', 'option_c': 'Mild local swelling', 'option_d': 'Small, superficial wound', 'correct_option': 'B'}",Identification of the emergency,What is a key clinical criterion indicating the severity of an acute soft tissue infection?,Presence of a fever alone,Exposure of bone or tendon structures,Mild local swelling,"Small, superficial wound",b
OIC-349-04-B,"{'question': 'What is the most common germ found in cat and dog bites?', 'option_a': 'Staphylococcus aureus', 'option_b': 'Pasteurella multocida', 'option_c': 'Escherichia coli', 'option_d': 'Pseudomonas aeruginosa', 'correct_option': 'B'}",Epidemiology,What is the most common germ found in cat and dog bites?,Staphylococcus aureus,Pasteurella multocida,Escherichia coli,Pseudomonas aeruginosa,b
