id,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-049-12-B,Epidemiology,"In the context of epidemiology, which statement accurately reflects the prevalence and typical causes of precocious puberty in France?","Precocious puberty affects boys more frequently than girls, with organic causes being more common in boys.","Precocious puberty affects girls and boys equally, with idiopathic causes being more prevalent in girls.","Central precocious puberty is more frequent in girls than in boys, with idiopathic causes being more common in girls.","Central precocious puberty is equally common in girls and boys, with most cases having an organic cause.",C
OIC-049-07-B,Physiopathology,"During puberty, which hormone is primarily responsible for the development of secondary sexual characteristics in boys?",Estrogen,Progesterone,Testosterone,Luteinizing Hormone (LH),C
OIC-049-16-A,Positive diagnosis,At what age is delayed puberty in boys and girls diagnosed according to the Positive Diagnosis rubric?,Breast development after 12 years in girls and testicular enlargement after 13 years in boys.,Breast development after 13 years in girls and testicular enlargement after 14 years in boys.,Breast development after 14 years in girls and testicular enlargement after 15 years in boys.,Breast development after 15 years in girls and testicular enlargement after 16 years in boys.,B
OIC-049-15-B,Etiologies,Which hormone is used as a marker to distinguish between central and peripheral precocious puberty?,Testosterone in boys and oestradiol in girls,Inhibin B in both boys and girls,Basal FSH and LH levels,Insulin-like growth factor 1 (IGF-1),C
OIC-049-18-B,Etiologies,"In the assessment of delayed puberty, which of the following hormonal tests is essential to differentiate between central and peripheral pubertal delays?",Thyroid Stimulating Hormone (TSH) and Thyroxine (T4L),Insulin-like Growth Factor 1 (IGF-1) and Cortisol,Follicle-Stimulating Hormone (FSH) and Luteinizing Hormone (LH),Prolactin and Anti-transglutaminase IgA,C
OIC-049-05-B,Physiopathology,At what age range does the average peak statural growth typically occur for girls and boys during puberty?,"Girls: 10-15 cm, Boys: 15-20 cm","Girls: 20-25 cm, Boys: 25-30 cm","Girls: 30-35 cm, Boys: 35-40 cm","Girls: 15-20 cm, Boys: 20-25 cm",B
OIC-049-11-A,Positive diagnosis,"When interpreting a growth curve during puberty, which of the following is an accurate method to assess normal development?",Only measure height at the beginning and end of puberty.,Calculate the annual growth rate and measure BMI at regular intervals.,Compare the growth curve to a standard chart without considering age or sex.,"Focus solely on weight gain, ignoring other physical development aspects.",B
OIC-049-17-A,Positive diagnosis,"During the clinical examination for delayed puberty, which of the following aspects is NOT typically assessed?",Tanner staging and penis size evaluation,Analysis of parental heights and genetic target height calculations,Review of the patient's dietary habits and nutritional intake,Observation of skin spots and growth rate,C
OIC-049-02-A,Definition,Which of the following best describes premature pubarche (premature pubic hair)?,An early onset of menstruation due to gonadal tumor,"The accelerated growth rate of breast tissue before age 2, unrelated to hormonal changes","The first appearance of pubic hair at around age 8, not associated with pathological androgen production",The first menstrual period occurring earlier than normal,C
OIC-049-24-B,Additional examinations,Which imaging examination is indicated for assessing abnormal puberty due to central precocious puberty?,Pelvic ultrasound in girls,Brain MRI to look for a tumor affecting the hypothalamo-hypophyseal region,Abdominal ultrasound,Chest X-ray,B
