"id","mcq_json","rubric","question","option_a","option_b","option_c","option_d","correct_option"
"OIC-162-05-A","{""question"": ""What is a characteristic feature of a syphilitic chancre?"", ""option_a"": ""Painful superficial ulcers with polycyclic outlines"", ""option_b"": ""Mildly painful granulomatous lesions"", ""option_c"": ""Single ulcer with clean, indurated background, variable location"", ""option_d"": ""Multiple painful lesions with inflammatory adenopathies"", ""correct_option"": ""C""}","Etiologies","What is a characteristic feature of a syphilitic chancre?","Painful superficial ulcers with polycyclic outlines","Mildly painful granulomatous lesions","Single ulcer with clean, indurated background, variable location","Multiple painful lesions with inflammatory adenopathies","c"
"OIC-162-06-A","{""question"": ""What is the primary characteristic of the lesions in a genital herpes infection?"", ""option_a"": ""Painful postvesicular millimetric lesions with an inflammatory border"", ""option_b"": ""Painless postvesicular centimetric lesions without an inflammatory border"", ""option_c"": ""Itchy postvesicular micrometric lesions with a non-inflammatory border"", ""option_d"": ""Swollen antovesicular decimetric lesions with a highly inflammatory border"", ""correct_option"": ""A""}","Multimedia content","What is the primary characteristic of the lesions in a genital herpes infection?","Painful postvesicular millimetric lesions with an inflammatory border","Painless postvesicular centimetric lesions without an inflammatory border","Itchy postvesicular micrometric lesions with a non-inflammatory border","Swollen antovesicular decimetric lesions with a highly inflammatory border","a"
"OIC-162-07-A","{""question"": ""What is the characteristic presentation of a syphilitic chancre in primary syphilis?"", ""option_a"": ""A painful, shallow ulcer with a dirty base"", ""option_b"": ""A single, painless, and indurated ulcer"", ""option_c"": ""Multiple, itchy, and inflamed lesions"", ""option_d"": ""A fungal infection causing redness and swelling"", ""correct_option"": ""B""}","Multimedia content","What is the characteristic presentation of a syphilitic chancre in primary syphilis?","A painful, shallow ulcer with a dirty base","A single, painless, and indurated ulcer","Multiple, itchy, and inflamed lesions","A fungal infection causing redness and swelling","b"
"OIC-162-08-A","{""question"": ""What is a common symptom of male urethritis?"", ""option_a"": ""Prostatitis"", ""option_b"": ""Urethral discharge"", ""option_c"": ""Orchiepididymitis"", ""option_d"": ""Balanite alone"", ""correct_option"": ""B""}","Positive diagnosis","What is a common symptom of male urethritis?","Prostatitis","Urethral discharge","Orchiepididymitis","Balanite alone","b"
"OIC-162-09-B","{""question"": ""What is the most common cause of urethritis in men with a venereal origin, characterized by acute anterior urethritis and purulent urethral discharge in approximately 90% of cases?"", ""option_a"": ""Chlamydia"", ""option_b"": ""Gonorrhoea"", ""option_c"": ""Trichomoniasis"", ""option_d"": ""Human papillomavirus (HPV)"", ""correct_option"": ""B""}","Etiologies","What is the most common cause of urethritis in men with a venereal origin, characterized by acute anterior urethritis and purulent urethral discharge in approximately 90% of cases?","Chlamydia","Gonorrhoea","Trichomoniasis","Human papillomavirus (HPV)","b"
"OIC-162-10-A","{""question"": ""What is a common symptom of vulvovaginitis?"", ""option_a"": ""Pelvic heaviness"", ""option_b"": ""Pruritus"", ""option_c"": ""Signs of associated urethritis"", ""option_d"": ""Cervix +/- inflammatory and discharge from the cervical os"", ""correct_option"": ""B""}","Positive diagnosis","What is a common symptom of vulvovaginitis?","Pelvic heaviness","Pruritus","Signs of associated urethritis","Cervix +/- inflammatory and discharge from the cervical os","b"
"OIC-162-11-B","{""question"": ""What is a common clinical sign of endometritis in women?"", ""option_a"": ""Mild pelvic pain and minimal discharge"", ""option_b"": ""Severe pelvic pain on vaginal touch, high fever, and increased discharge from the cervical os"", ""option_c"": ""Absence of fever and minimal leucorrhoea"", ""option_d"": ""Asymptomatic presentation with no notable symptoms"", ""correct_option"": ""B""}","Positive diagnosis","What is a common clinical sign of endometritis in women?","Mild pelvic pain and minimal discharge","Severe pelvic pain on vaginal touch, high fever, and increased discharge from the cervical os","Absence of fever and minimal leucorrhoea","Asymptomatic presentation with no notable symptoms","b"
"OIC-162-12-A","{""question"": ""What is a common clinical presentation of gonococcal infection in women?"", ""option_a"": ""Intense pruritus and greenish, foamy leucorrhoea"", ""option_b"": ""Purulent leucorrhoea and pelvic heaviness"", ""option_c"": ""White, caseous leucorrhoea and vulvitis"", ""option_d"": ""Grey discharge with little smell"", ""correct_option"": ""B""}","Etiologies","What is a common clinical presentation of gonococcal infection in women?","Intense pruritus and greenish, foamy leucorrhoea","Purulent leucorrhoea and pelvic heaviness","White, caseous leucorrhoea and vulvitis","Grey discharge with little smell","b"
"OIC-162-13-B","{""question"": ""What is the venereal origin of upper genital infections in women?"", ""option_a"": ""Streptococcus and Staphylococcus"", ""option_b"": ""Gonococcus, Chlamydia, and Trichomoniasis"", ""option_c"": ""Mycoplasma genitalium only"", ""option_d"": ""Enterococci and Enterobacteria"", ""correct_option"": ""B""}","Etiologies","What is the venereal origin of upper genital infections in women?","Streptococcus and Staphylococcus","Gonococcus, Chlamydia, and Trichomoniasis","Mycoplasma genitalium only","Enterococci and Enterobacteria","b"
"OIC-162-14-B","{""question"": ""What is a common extra-genital manifestation of gonococcal infection?"", ""option_a"": ""Syphilitic roseola"", ""option_b"": ""Gonococcal septicaemia"", ""option_c"": ""Oculourethro-synovial syndrome"", ""option_d"": ""Pharyngitis due to chlamydia"", ""correct_option"": ""B""}","Positive diagnosis","What is a common extra-genital manifestation of gonococcal infection?","Syphilitic roseola","Gonococcal septicaemia","Oculourethro-synovial syndrome","Pharyngitis due to chlamydia","b"
"OIC-162-15-A","{""question"": ""What type of test is typically used to diagnose gonococcus and chlamydia in patients with suspected STIs?"", ""option_a"": ""Serologies such as HIV, HBV, and treponemal tests"", ""option_b"": ""PCR on 1st urine stream, urethral discharge, vaginal, pharyngeal, and anal self-sampling"", ""option_c"": ""Culture for mycoplasma and other upper respiratory tract infections"", ""option_d"": ""Direct examination and standard culture of samples taken with a speculum"", ""correct_option"": ""B""}","Additional examinations","What type of test is typically used to diagnose gonococcus and chlamydia in patients with suspected STIs?","Serologies such as HIV, HBV, and treponemal tests","PCR on 1st urine stream, urethral discharge, vaginal, pharyngeal, and anal self-sampling","Culture for mycoplasma and other upper respiratory tract infections","Direct examination and standard culture of samples taken with a speculum","b"
"OIC-162-16-B","{""question"": ""What is a recommended general measure for managing all STIs?"", ""option_a"": ""Systematic use of antibiotics for all partners"", ""option_b"": ""Identify the infected or contaminating partner(s) and offer screening, diagnosis and/or probabilistic treatment from the outset"", ""option_c"": ""Immediate vaccination against all STIs for all individuals"", ""option_d"": ""Isolation of the infected individual from all social contacts"", ""correct_option"": ""B""}",,"What is a recommended general measure for managing all STIs?","Systematic use of antibiotics for all partners","Identify the infected or contaminating partner(s) and offer screening, diagnosis and/or probabilistic treatment from the outset","Immediate vaccination against all STIs for all individuals","Isolation of the infected individual from all social contacts","b"
"OIC-162-18-A","{""question"": ""What is the recommended dose of ceftriaxone for the probabilistic treatment of gonococcal infection in cases of urethritis or cervicitis?"", ""option_a"": ""500 mg IM or IV"", ""option_b"": ""1000 mg IM or IV"", ""option_c"": ""2000 mg PO for 7 days"", ""option_d"": ""250 mg IM or IV for 3 days"", ""correct_option"": ""B""}",,"What is the recommended dose of ceftriaxone for the probabilistic treatment of gonococcal infection in cases of urethritis or cervicitis?","500 mg IM or IV","1000 mg IM or IV","2000 mg PO for 7 days","250 mg IM or IV for 3 days","b"
"OIC-162-19-A","{""question"": ""What is the recommended approach for diagnosing condyloma in women?"", ""option_a"": ""Urethroscopy alone"", ""option_b"": ""FCV or HPV-HR test +/- colposcopy-biopsy"", ""option_c"": ""Full proctological examination"", ""option_d"": ""Clinical diagnosis only, without any additional tests"", ""correct_option"": ""B""}",,"What is the recommended approach for diagnosing condyloma in women?","Urethroscopy alone","FCV or HPV-HR test +/- colposcopy-biopsy","Full proctological examination","Clinical diagnosis only, without any additional tests","b"
"OIC-162-20-A","{""question"": ""What is the recommended treatment for gonococcal infection in patients who are allergic to \u03b2-lactams?"", ""option_a"": ""Ceftriaxone single dose IM or IV 1000 mg"", ""option_b"": ""Doxycycline per os 200mg for 7 days"", ""option_c"": ""Single dose of azithromycin or gentamicin or ciprofloxacin"", ""option_d"": ""Benzathine penicillin G DU IM 2.4 million units"", ""correct_option"": ""C""}",,"What is the recommended treatment for gonococcal infection in patients who are allergic to β-lactams?","Ceftriaxone single dose IM or IV 1000 mg","Doxycycline per os 200mg for 7 days","Single dose of azithromycin or gentamicin or ciprofloxacin","Benzathine penicillin G DU IM 2.4 million units","c"
