id,mcq_json,rubric,question,option_a,option_b,option_c,option_d,correct_option
OIC-332-08-A,"{""question"": ""In the immediate management of a state of shock, which of the following steps is NOT typically included in the initial treatment protocol?"", ""option_a"": ""Administering high-flow oxygen therapy"", ""option_b"": ""Performing a rapid physical examination to assess vital signs"", ""option_c"": ""Initiating broad-spectrum antiviral therapy"", ""option_d"": ""Ensuring adequate vascular filling with crystalloids"", ""correct_option"": ""C""}",Management,"In the immediate management of a state of shock, which of the following steps is NOT typically included in the initial treatment protocol?",Administering high-flow oxygen therapy,Performing a rapid physical examination to assess vital signs,Initiating broad-spectrum antiviral therapy,Ensuring adequate vascular filling with crystalloids,c
OIC-227-02-B,"{""question"": ""What is NOT a factor in the physiological mechanism of venous return from the lower limbs?"", ""option_a"": ""Left ventricular perfusion pressure"", ""option_b"": ""Atrial depression and diaphragmatic movements"", ""option_c"": ""Venom-muscular pump of the lower limbs"", ""option_d"": ""Central nervous system regulation"", ""correct_option"": ""d""}",Physiopathology,What is NOT a factor in the physiological mechanism of venous return from the lower limbs?,Left ventricular perfusion pressure,Atrial depression and diaphragmatic movements,Venom-muscular pump of the lower limbs,Central nervous system regulation,d
OIC-188-15-B,"{""question"": ""Which of the following is NOT considered a risk factor for severe asthma exacerbations leading to intensive care admission?"", ""option_a"": ""Exposure to a known allergen"", ""option_b"": ""Current use of oral corticosteroid therapy"", ""option_c"": ""Psychiatric illness or psycho-social problems"", ""option_d"": ""Regular use of inhaled corticosteroids (ICS)"", ""correct_option"": ""D""}",Etiologies,Which of the following is NOT considered a risk factor for severe asthma exacerbations leading to intensive care admission?,Exposure to a known allergen,Current use of oral corticosteroid therapy,Psychiatric illness or psycho-social problems,Regular use of inhaled corticosteroids (ICS),d
OIC-024-24-A,"{""question"": ""What is the initial diagnostic workup for fever during pregnancy according to the provided educational content?"", ""option_a"": ""Urine dipstick analysis"", ""option_b"": ""Blood cultures if fever > 38.5\u00b0C and search for Listeria monocytogenes"", ""option_c"": ""Rapid influenza test"", ""option_d"": ""Obstetrical ultrasound for epf and foetal well-being"", ""correct_option"": ""B""}",Positive diagnosis,What is the initial diagnostic workup for fever during pregnancy according to the provided educational content?,Urine dipstick analysis,Blood cultures if fever > 38.5°C and search for Listeria monocytogenes,Rapid influenza test,Obstetrical ultrasound for epf and foetal well-being,b
OIC-302-12-B,"{""question"": ""Which of the following factors is NOT considered a poor prognostic factor for melanoma at stage IV?"", ""option_a"": ""High LDH level"", ""option_b"": ""Large tumour mass affecting more than 3 organs"", ""option_c"": ""More than 3 liver metastases"", ""option_d"": ""Presence of benign moles"", ""correct_option"": ""d""}",Follow-up and/or prognosis,Which of the following factors is NOT considered a poor prognostic factor for melanoma at stage IV?,High LDH level,Large tumour mass affecting more than 3 organs,More than 3 liver metastases,Presence of benign moles,d
OIC-162-22-A,"{""question"": ""Which of the following is NOT a recommended preventive measure for sexually transmitted infections (STIs) according to the provided educational content?"", ""option_a"": ""Using condoms during sexual relations"", ""option_b"": ""Preventive vaccination for HPV and hepatitis B"", ""option_c"": ""Periodic screening for HIV and hepatitis B in all individuals regardless of risk"", ""option_d"": ""Pharyngeal and anal PCR testing based on sexual practices"", ""correct_option"": ""C""}",,Which of the following is NOT a recommended preventive measure for sexually transmitted infections (STIs) according to the provided educational content?,Using condoms during sexual relations,Preventive vaccination for HPV and hepatitis B,Periodic screening for HIV and hepatitis B in all individuals regardless of risk,Pharyngeal and anal PCR testing based on sexual practices,c
OIC-005-04-A,"{""question"": ""What is not considered an administrative liability for a public hospital employee like a doctor?"", ""option_a"": ""Misconduct committed by the doctor while on duty using official resources without any personal interest"", ""option_b"": ""Fault in the organization and operation of the department, such as inadequate supervision of patients"", ""option_c"": ""Personal misconduct committed outside the service with no connection to the service"", ""option_d"": ""Refusal of the on-call surgeon to attend to a gunshot wounded patient despite warnings"", ""correct_option"": ""C""}",Definition,What is not considered an administrative liability for a public hospital employee like a doctor?,Misconduct committed by the doctor while on duty using official resources without any personal interest,"Fault in the organization and operation of the department, such as inadequate supervision of patients",Personal misconduct committed outside the service with no connection to the service,Refusal of the on-call surgeon to attend to a gunshot wounded patient despite warnings,c
OIC-242-05-B,"{""question"": ""What is a serious complication of Basedowian ophthalmopathy that can lead to a severe outcome?"", ""option_a"": ""Palpebral inocclusion leading to minor discomfort"", ""option_b"": ""Corneal damage due to significant, non-reducible exophthalmos"", ""option_c"": ""Vision abnormality resulting in mild visual impairment"", ""option_d"": ""Diplopia caused by oedematous phenomena in periorbital muscles"", ""correct_option"": ""B""}",Positive diagnosis,What is a serious complication of Basedowian ophthalmopathy that can lead to a severe outcome?,Palpebral inocclusion leading to minor discomfort,"Corneal damage due to significant, non-reducible exophthalmos",Vision abnormality resulting in mild visual impairment,Diplopia caused by oedematous phenomena in periorbital muscles,b
OIC-109-04-A,"{""question"": ""Which of the following is NOT a typical feature of gait disorders of central origin?"", ""option_a"": ""Hemiplegia resulting in mowing gait"", ""option_b"": ""Sequelae of a cerebrovascular accident"", ""option_c"": ""Waddling gait due to symmetrical proximal muscular deficiency"", ""option_d"": ""Pain avoidance mechanism leading to avoidance lameness"", ""correct_option"": ""d""}",Positive diagnosis,Which of the following is NOT a typical feature of gait disorders of central origin?,Hemiplegia resulting in mowing gait,Sequelae of a cerebrovascular accident,Waddling gait due to symmetrical proximal muscular deficiency,Pain avoidance mechanism leading to avoidance lameness,d
OIC-109-12-A,"{""question"": ""When should a cerebral MRI be performed in a patient with gait and balance disorders?"", ""option_a"": ""Only when the patient presents with sudden acute symptoms to rule out an acute ischaemic stroke."", ""option_b"": ""Initially for all patients with gait and balance disorders to rule out chronic adult hydrocephalus."", ""option_c"": ""In the case of non-acute symptoms to rule out an acute/chronic subdural haematoma or an evolving intracranial lesion process."", ""option_d"": ""When the clinical picture strongly suggests Parkinson's disease, regardless of atypical features."", ""correct_option"": ""c""}",Complementary examinations,When should a cerebral MRI be performed in a patient with gait and balance disorders?,Only when the patient presents with sudden acute symptoms to rule out an acute ischaemic stroke.,Initially for all patients with gait and balance disorders to rule out chronic adult hydrocephalus.,In the case of non-acute symptoms to rule out an acute/chronic subdural haematoma or an evolving intracranial lesion process.,"When the clinical picture strongly suggests Parkinson's disease, regardless of atypical features.",c
OIC-201-11-A,"{""question"": ""What is a primary advantage of living donor kidney transplants over deceased donor kidney transplants?"", ""option_a"": ""They can be performed without any medical assessment of the donor."", ""option_b"": ""They offer better long-term survival of the transplanted organ."", ""option_c"": ""They require less preparation of the recipient prior to transplantation."", ""option_d"": ""They eliminate the need for extra-renal purification in the recipient."", ""correct_option"": ""B""}",Management,What is a primary advantage of living donor kidney transplants over deceased donor kidney transplants?,They can be performed without any medical assessment of the donor.,They offer better long-term survival of the transplanted organ.,They require less preparation of the recipient prior to transplantation.,They eliminate the need for extra-renal purification in the recipient.,b
OIC-265-07-A,"{""question"": ""Which of the following is NOT a characteristic of simple renal colic?"", ""option_a"": ""Pain that resolves with NSAIDs"", ""option_b"": ""Presence of fever and chills"", ""option_c"": ""No evidence of renal failure"", ""option_d"": ""Pain that radiates to the lower abdomen"", ""correct_option"": ""B""}",Positive diagnosis,Which of the following is NOT a characteristic of simple renal colic?,Pain that resolves with NSAIDs,Presence of fever and chills,No evidence of renal failure,Pain that radiates to the lower abdomen,b
